radiant_team,dire_team,radiant_win
"50,22,67,72,119","128,56,20,123,12",true
"14,8,90,87,55","105,63,84,26,29",false
"28,48,53,50,55","112,44,84,59,98",false
"138,101,104,21,83","71,8,53,85,30",true
"8,7,101,64,104","71,58,53,36,99",true
"71,114,76,51,86","10,50,29,113,84",true
"60,82,66,30,1","15,75,22,18,53",false
"39,54,57,84,50","29,25,14,11,36",false
"63,11,119,83,99","14,67,3,64,39",true
"21,6,107,85,25","27,86,41,83,49",true
"85,39,121,119,67","114,48,35,68,87",false
"12,19,8,79,62","64,61,21,93,4",false
"93,88,14,26,96","45,21,28,95,25",false
"45,41,137,59,136","11,14,89,71,101",false
"31,8,97,121,63","77,101,104,48,83",false
"42,44,26,119,101","67,23,37,14,76",false
"44,20,39,63,21","1,30,14,59,42",true
"83,74,48,80,64","2,8,9,121,35",true
"67,37,14,137,82","7,81,27,28,17",false
"53,41,28,138,13","47,121,104,1,135",false
"104,49,96,119,53","18,137,93,73,33",false
"12,28,88,86,14","52,4,48,73,63",false
"71,69,84,6,33","45,20,100,73,94",true
"1,71,83,27,59","39,94,63,104,2",true
"27,14,88,93,2","138,62,54,75,67",true
"26,88,59,44,14","25,78,31,48,39",true
"6,14,31,63,28","126,77,41,30,5",true
"62,47,35,96,30","12,39,75,54,9",false
"64,51,42,39,54","83,75,48,11,80",false
"5,121,96,12,30","76,85,56,119,69",true
"68,69,71,9,41","26,8,121,6,42",true
"20,28,67,21,30","26,2,76,71,93",true
"2,87,21,93,62","31,12,104,48,60",false
"67,81,30,23,31","76,48,99,53,86",true
"41,26,62,25,48","20,14,121,23,1",true
"14,76,91,86,67","8,68,26,11,60",false
"37,74,2,86,42","71,6,137,119,121",false
"104,86,74,3,138","14,67,80,53,84",true
"44,97,99,40,35","32,39,90,108,67",true
"10,42,14,51,106","7,67,35,107,126",true
"1,111,62,104,39","88,53,18,64,71",true
"104,11,30,67,97","76,53,64,1,28",true
"14,83,126,1,45","64,47,71,43,44",false
"71,85,69,8,11","76,74,37,48,35",true
"76,71,25,82,14","27,97,10,11,33",false
"30,114,99,58,36","42,128,75,112,121",false
"137,44,37,13,50","89,42,5,20,22",false
"1,42,53,79,75","33,111,36,137,12",true
"54,17,129,25,26","31,97,41,23,100",true
"21,93,45,68,29","12,94,30,7,119",false
"7,98,31,47,138","76,42,48,75,102",false
"101,54,53,39,28","69,50,35,21,14",true
"34,135,106,26,44","8,49,36,86,53",false
"48,6,138,64,100","29,104,53,94,126",true
"101,63,30,35,69","53,37,22,39,32",false
"64,44,30,42,108","20,23,12,71,27",true
"9,64,35,75,12","2,37,28,45,67",false
"6,39,81,53,40","43,14,68,75,42",true
"93,88,57,10,101","100,9,104,47,5",true
"53,67,28,39,26","22,8,84,64,97",true
"35,31,108,42,72","28,101,34,11,26",true
"67,119,30,36,39","22,73,31,70,50",true
"4,22,2,33,86","138,83,84,107,14",true
"28,110,121,35,67","60,14,68,74,42",false
"50,93,15,9,25","51,28,20,35,17",true
"47,121,22,76,8","111,75,106,39,41",true
"6,21,27,62,14","99,1,64,5,53",false
"104,87,83,93,45","63,31,71,28,36",false
"84,20,96,67,119","41,75,22,104,123",true
"12,35,101,42,36","72,37,63,98,67",false
"12,6,28,110,85","41,106,53,71,99",true
"84,68,54,60,76","30,50,8,36,81",true
"71,23,46,72,14","7,15,45,70,76",false
"35,48,17,28,112","46,55,45,67,99",true
"36,67,83,28,26","13,63,14,62,71",true
"36,37,30,114,47","7,71,45,25,67",true
"27,71,22,8,17","42,87,36,32,45",true
"138,84,88,63,42","27,36,25,67,78",true
"102,121,44,20,14","36,29,85,88,95",false
"59,119,46,121,67","104,138,45,49,22",true
"64,86,46,1,42","54,81,30,23,11",true
"60,21,31,45,67","84,101,16,138,11",true
"23,80,64,53,48","74,54,9,40,2",false
"68,10,60,36,37","54,5,65,104,26",false
"123,93,25,53,83","67,79,50,14,76",false
"30,2,100,5,73","54,74,96,20,50",false
"94,72,19,26,85","84,68,54,12,88",true
"70,53,37,35,59","17,16,41,68,28",false
"39,2,9,1,76","28,99,85,112,120",true
"7,46,40,23,50","48,91,64,105,49",true
"75,35,121,59,18","2,37,1,40,47",false
"22,50,76,114,42","40,35,104,31,81",true
"86,93,26,23,81","71,99,36,121,1",true
"50,23,121,70,74","28,138,113,53,119",false
"25,82,86,41,29","112,44,84,135,22",false
"135,27,54,138,31","17,128,10,36,37",true
"41,102,84,50,74","53,43,8,83,14",true
"93,96,64,21,121","101,14,98,76,48",false
"14,35,57,104,84","50,76,30,28,67",false
"39,26,81,30,48","75,53,13,12,42",false
"88,120,97,111,114","80,53,28,104,9",true
"26,5,36,7,67","81,2,64,20,32",false
"35,47,57,23,74","70,22,39,5,44",true
"19,45,63,23,14","44,5,42,86,28",false
"40,2,11,59,68","39,104,110,30,52",false
"92,42,64,104,21","47,8,101,86,14",true
"44,68,28,31,59","12,30,2,35,20",true
"86,71,138,67,4","63,11,8,30,105",true
"123,104,80,88,35","93,2,23,120,27",false
"12,123,5,58,23","35,42,53,1,75",true
"114,84,64,6,15","28,32,72,33,97",true
"71,36,62,18,120","7,97,73,26,61",true
"67,96,6,93,74","48,45,88,76,14",true
"77,17,8,112,101","75,31,28,2,94",false
"84,46,28,58,106","63,98,101,91,136",true
"97,27,37,11,75","1,14,25,87,137",true
"45,121,47,138,39","114,11,36,7,48",true
"84,43,23,75,63","83,32,42,114,25",true
"49,101,62,7,8","119,12,2,27,26",true
"22,49,68,71,31","81,2,41,3,25",true
"70,90,104,14,35","1,22,9,121,15",true
"87,81,126,31,93","67,50,80,16,64",false
"47,27,67,38,64","28,74,46,101,40",false
"100,75,36,44,104","11,23,39,87,40",false
"62,85,120,28,12","35,71,63,26,128",false
"79,86,129,70,74","27,89,84,71,35",true
"33,35,53,62,121","119,14,93,113,21",false
"88,94,39,7,30","48,36,25,18,93",true
"8,128,46,21,40","25,68,71,48,29",false
"10,26,97,50,30","21,114,121,53,77",false
"104,121,85,25,92","84,31,41,88,28",false
"28,41,14,3,76","121,17,13,12,107",false
"111,93,135,43,37","44,65,68,114,2",true
"28,44,30,83,68","42,91,70,45,5",true
"27,54,75,25,97","20,104,67,36,53",false
"27,97,39,114,2","80,100,30,70,74",false
"99,84,44,95,68","36,35,75,21,9",false
"62,13,104,10,27","37,21,2,14,41",true
"23,84,39,63,110","27,5,7,34,42",false
"107,135,40,51,114","93,75,84,25,69",true
"86,45,41,14,138","68,34,63,42,30",true
"96,41,9,11,30","75,98,68,54,22",true
"25,44,86,99,84","75,47,108,27,85",false
"103,74,41,96,87","28,120,26,54,101",false
"53,86,80,114,72","95,43,30,14,8",false
"79,138,53,135,36","120,86,23,45,41",true
"21,62,40,81,25","68,54,26,104,75",false
"25,48,30,93,14","80,23,16,6,4",true
"112,97,68,114,35","99,53,67,123,14",false
"50,42,53,6,88","54,21,138,30,96",true
"72,16,27,36,67","23,119,71,93,50",true
"50,93,46,121,84","91,71,2,113,114",false
"123,47,71,12,96","31,28,76,41,26",false
"37,14,70,22,123","74,81,59,91,27",true
"14,13,45,28,6","123,16,101,35,76",true
"37,53,71,93,14","123,36,85,73,32",true
"30,41,20,84,23","111,8,13,88,119",true
"97,27,35,21,64","86,128,41,11,2",true
"22,42,101,54,107","83,62,52,68,67",true
"67,53,39,97,138","28,44,113,72,91",false
"86,13,74,63,28","26,27,22,44,57",true
"14,96,48,9,7","22,84,71,75,78",false
"42,119,108,22,138","121,39,10,99,71",false
"33,26,44,23,76","99,71,114,68,81",false
"81,56,30,40,29","95,26,39,23,45",true
"138,84,26,29,97","53,121,137,41,75",true
"100,35,5,97,67","36,30,53,76,8",false
"50,76,111,28,89","137,70,104,42,6",true
"31,11,14,84,80","28,103,63,13,136",false
"17,14,97,1,104","67,28,12,75,87",true
"94,72,68,10,2","14,101,102,11,31",true
"47,53,41,28,21","67,104,75,40,36",false
"71,7,2,50,11","83,41,45,22,28",false
"93,30,105,28,36","114,14,40,69,63",true
"40,67,28,101,86","77,21,45,58,95",false
"110,93,97,69,9","89,45,75,7,120",true
"136,67,40,76,20","11,10,64,68,2",true
"84,16,93,74,23","64,30,18,28,21",false
"104,119,22,67,85","43,14,53,15,12",true
"14,20,111,6,8","42,76,104,83,119",true
"53,11,101,33,51","3,44,25,74,97",true
"67,80,30,76,71","64,1,90,13,29",true
"42,48,88,39,84","108,32,1,64,35",true
"33,63,37,86,67","62,12,39,129,30",false
"53,121,19,96,44","75,63,16,30,17",false
"74,48,83,84,14","30,62,104,41,9",true
"41,5,71,36,84","28,93,27,62,72",false
"30,44,96,53,86","84,35,59,136,10",false
"84,50,40,10,42","93,22,74,37,104",true
"14,10,35,88,83","11,42,39,44,21",true
"32,73,138,26,72","5,135,62,1,47",true
"96,6,101,75,47","45,35,62,28,8",false
"95,31,42,97,28","8,137,40,15,111",true
"42,74,63,39,28","71,67,104,136,112",true
"1,53,57,97,30","72,100,22,46,9",false
"9,41,85,7,14","36,12,96,102,86",false
"85,137,6,30,76","31,28,58,96,44",true
"28,11,41,84,31","106,40,102,67,71",false
"104,30,20,109,13","138,68,84,100,46",false
"101,63,35,99,9","95,48,62,72,14",true
"80,93,14,63,28","64,45,30,138,96",true
"16,28,45,87,94","36,102,48,129,75",false
"39,6,64,60,86","126,102,121,27,12",true
"94,93,40,136,87","47,12,28,5,84",false
"36,5,47,11,83","105,101,99,88,104",false
"37,33,137,44,22","75,28,71,14,67",true
"14,75,63,32,30","26,2,126,68,44",true
"123,39,62,64,4","7,48,31,26,71",true
"136,88,17,44,26","138,8,45,53,71",true
"45,6,2,102,39","8,99,30,76,57",true
"93,98,68,88,86","121,100,97,114,28",true
"86,28,75,14,99","126,11,27,100,104",true
"1,60,31,36,48","99,93,27,76,30",false
"53,71,63,35,75","80,76,13,99,30",true
"41,83,25,74,81","14,61,11,30,97",false
"39,70,111,47,135","71,10,63,50,44",false
"62,11,14,36,1","45,100,67,102,37",true
"17,28,87,93,14","31,36,44,120,26",true
"23,93,100,121,88","86,46,53,104,85",true
"42,40,37,76,1","67,64,121,119,104",true
"47,1,96,53,10","22,57,50,102,2",true
"80,48,28,37,9","27,137,1,16,74",true
"12,99,30,27,35","18,78,98,136,103",false
"30,35,41,80,83","45,67,62,60,16",false
"60,75,126,100,36","41,74,83,42,30",true
"8,102,14,36,58","56,68,28,11,53",false
"6,68,27,81,93","20,95,31,28,67",false
"64,76,41,20,28","2,53,22,78,11",true
"67,86,82,28,88","7,25,48,20,29",true
"44,26,137,13,36","25,53,97,20,93",false
"114,96,42,53,74","11,50,93,71,98",false
"104,114,43,75,74","30,28,12,37,39",true
"42,21,86,28,138","83,101,92,74,48",false
"88,41,21,37,32","14,7,59,74,93",true
"10,123,25,27,102","104,14,35,48,37",true
"84,85,121,54,11","30,104,36,27,44",true
"83,120,23,67,123","6,14,64,53,12",true
"114,6,137,76,62","2,84,10,37,97",false
"76,44,2,45,26","71,62,22,1,50",true
"138,42,49,5,72","20,56,11,74,36",true
"44,97,42,26,47","23,8,31,135,45",true
"111,54,71,82,29","101,97,57,113,30",false
"1,30,83,137,106","68,138,12,11,99",false
"1,23,14,119,25","72,36,12,68,28",false
"86,138,28,56,35","15,90,63,36,87",true
"67,30,22,138,36","37,84,128,96,94",false
"123,28,88,35,44","23,25,7,27,4",true
"28,62,60,26,87","41,138,32,81,126",false
"35,104,74,93,27","53,67,84,136,29",false
"53,5,10,114,18","15,71,1,36,14",true
"36,35,44,104,26","12,22,86,96,8",false
"35,28,121,36,107","14,25,71,27,67",true
"44,83,112,56,42","48,5,63,50,71",true
"64,44,41,137,40","86,43,62,35,12",false
"71,11,41,40,85","34,7,30,28,67",false
"18,37,104,88,40","85,44,47,86,23",true
"76,28,40,41,72","99,25,48,53,20",true
"25,121,26,97,8","47,18,83,81,56",true
"11,97,37,42,56","2,23,1,53,69",true
"29,95,138,27,44","101,114,64,7,41",true
"72,50,29,26,114","36,64,76,5,44",false
"86,135,70,101,93","104,53,21,14,12",false
"27,28,94,123,67","114,22,99,64,37",true
"53,50,14,40,67","27,43,46,100,64",true
"92,105,14,23,44","81,39,121,12,138",false
"8,68,35,26,59","14,95,15,70,22",false
"74,85,67,7,2","26,88,41,33,35",false
"51,5,22,46,104","54,87,106,80,100",true
"41,74,99,52,5","26,138,8,13,97",false
"80,31,123,97,1","61,84,108,138,83",false
"80,110,25,75,46","86,56,93,53,16",false
"75,70,2,36,101","14,1,81,111,113",false
"64,84,14,6,28","44,114,29,138,92",true
"53,104,99,32,54","14,84,48,27,70",true
"41,96,45,64,76","42,87,114,101,70",false
"17,54,60,53,31","74,71,97,63,86",false
"6,101,28,97,86","14,50,138,96,45",true
"14,13,58,83,1","91,135,128,45,64",true
"29,88,33,14,6","59,86,114,5,81",true
"16,52,64,37,1","88,86,72,81,26",true
"1,35,40,57,86","119,9,112,13,61",false
"114,135,68,53,50","11,104,62,83,76",true
"6,2,53,101,31","63,70,28,46,88",true
"50,36,136,23,35","39,30,123,18,26",true
"27,48,74,28,101","53,31,104,1,14",false
"9,42,15,40,80","7,83,54,56,30",true
"48,14,62,36,64","97,27,17,1,21",true
"76,102,30,6,53","48,126,40,26,104",true
"50,99,12,11,111","108,48,30,88,36",false
"121,35,54,22,42","7,50,27,36,44",true
"97,81,45,93,20","103,101,41,104,28",false
"14,99,32,66,30","83,98,35,8,110",false
"42,36,100,45,74","138,80,76,5,62",true
"29,15,42,30,22","81,64,56,72,87",true
"40,76,68,93,81","37,41,99,31,28",false
"123,42,36,41,22","56,97,76,5,93",true
"67,22,86,121,76","14,28,123,93,25",true
"22,10,75,36,23","14,67,97,86,5",false
"26,14,63,100,94","113,72,30,42,11",false
"36,99,54,45,27","47,31,29,40,12",true
"97,8,14,53,60","41,69,88,31,34",false
"7,45,78,41,53","68,83,97,23,10",true
"67,129,84,42,50","97,30,81,48,10",true
"101,44,76,105,59","36,32,18,28,75",false
"41,6,57,36,26","2,102,72,71,27",false
"2,54,121,25,64","21,96,26,50,1",false
"121,76,2,50,6","8,123,107,28,36",false
"22,93,1,15,100","67,35,71,75,47",false
"6,18,15,7,39","22,50,35,96,41",false
"45,64,96,94,25","71,138,114,11,99",true
"26,106,28,88,72","40,67,39,14,53",false
"25,107,6,99,84","101,44,76,77,5",true
"97,45,93,23,75","25,80,20,30,8",false
"35,18,27,74,84","96,44,68,22,26",true
"27,8,11,42,71","40,57,54,48,14",false
"68,49,16,67,87","13,71,56,10,7",true
"69,44,22,30,2","84,97,26,25,41",false
"59,53,18,51,136","57,96,109,83,3",true
"28,60,22,44,90","30,41,45,14,104",true
"99,45,71,14,11","84,8,111,50,42",false
"93,53,71,35,83","31,12,99,47,14",false
"98,114,22,64,30","97,77,74,48,20",true
"99,14,11,81,50","34,32,71,27,62",false
"2,45,27,1,36","21,86,16,123,12",true
"126,71,107,35,86","97,111,20,67,136",false
"12,22,72,14,64","67,23,42,50,45",false
"15,6,35,37,14","96,1,40,74,30",true
"22,99,67,36,28","105,75,58,76,5",true
"86,101,93,14,45","54,39,15,47,123",false
"42,40,39,7,64","63,28,30,23,83",true
"99,50,80,67,30","26,72,64,59,44",false
"22,40,93,35,1","68,100,49,86,10",true
"2,65,59,48,26","63,7,69,44,11",true
"71,83,96,67,39","87,28,31,44,13",true
"31,39,16,111,70","72,64,7,26,80",false
"46,14,10,5,6","7,28,64,83,18",true
"9,101,14,74,44","84,67,51,28,26",false
"14,30,17,96,78","48,64,42,35,18",true
"104,23,44,93,87","84,14,67,46,2",false
"26,10,28,72,129","96,6,102,35,53",true
"37,95,44,99,74","15,87,89,36,26",false
"59,37,72,36,8","93,80,7,26,30",true
"104,95,31,36,32","106,2,86,87,14",false
"26,7,42,6,48","83,84,74,121,104",false
"53,14,40,138,22","30,104,21,1,56",false
"106,67,68,20,96","56,41,30,49,97",true
"85,45,81,31,54","94,28,58,114,68",false
"42,39,68,62,78","26,30,23,18,97",true
"29,17,5,45,35","8,53,2,123,108",true
"72,42,22,87,30","17,55,41,45,25",true
"25,36,88,95,27","2,45,22,30,1",true
"62,80,39,126,10","36,74,138,5,71",true
"41,42,36,23,31","75,10,82,137,51",true
"37,104,12,50,88","36,84,83,33,95",false
"62,5,54,26,75","82,99,6,67,74",false
"95,113,56,25,81","101,36,10,14,80",true
"98,44,5,59,96","6,16,30,4,99",false
"30,138,54,8,53","36,48,88,2,85",true
"87,14,44,15,60","59,21,71,26,17",false
"74,7,104,75,48","50,22,31,29,42",false
"95,45,106,72,69","32,43,48,25,17",true
"95,104,83,84,63","22,108,107,94,80",true
"16,28,26,22,48","138,75,2,104,84",false
"8,76,30,14,75","7,29,59,67,84",true
"71,54,7,107,16","67,9,77,27,45",true
"40,11,93,28,14","88,67,137,33,35",false
"102,36,101,129,11","83,44,7,96,13",true
"1,57,39,29,63","64,96,17,44,74",true
"28,35,121,85,12","75,14,8,27,62",true
"93,21,84,28,57","5,71,6,53,63",false
"98,26,137,93,50","14,48,16,102,17",true
"14,25,89,31,42","28,126,87,67,121",true
"31,44,78,17,123","67,36,53,22,63",false
"25,70,14,104,71","136,1,83,17,75",true
"52,36,53,106,87","26,1,45,112,11",true
"138,30,104,13,67","12,71,36,23,53",false
"99,70,27,36,64","62,11,104,14,105",false
"44,27,39,53,119","101,8,11,104,83",true
"101,64,8,13,54","100,50,48,14,84",false
"62,71,83,4,13","53,2,17,95,88",false
"14,129,13,138,26","100,77,64,41,47",false
"48,22,30,104,42","62,14,137,46,41",true
"28,23,1,91,27","2,40,35,10,14",false
"48,66,99,27,47","121,42,30,138,22",true
"13,42,20,67,121","2,14,10,71,113",true
"71,70,42,50,25","14,21,53,135,48",false
"104,53,126,95,5","60,71,1,84,3",false
"96,13,48,5,26","53,1,74,71,135",false
"27,10,99,82,37","104,93,123,14,2",true
"79,31,42,36,44","69,48,28,67,30",true
"59,23,27,107,14","2,101,11,44,119",false
"41,75,76,42,86","96,101,87,40,93",true
"53,71,68,2,46","51,5,26,34,10",true
"2,63,62,74,87","95,137,83,75,104",false
"26,42,13,77,63","98,39,135,85,67",false
"79,67,96,53,36","59,37,1,21,71",true
"67,86,113,5,71","63,81,26,62,75",true
"84,11,48,64,28","40,15,46,85,76",false
"63,41,128,37,126","2,1,14,138,20",true
"81,138,10,14,68","91,20,89,71,135",true
"13,98,75,93,5","10,67,25,74,22",true
"44,7,128,100,57","46,5,64,88,97",false
"2,126,63,26,67","10,84,121,69,106",true
"85,1,2,40,25","42,114,50,78,84",true
"47,23,30,22,8","52,73,71,76,50",true
"120,28,6,71,37","47,10,48,27,53",true
"2,34,1,20,31","121,5,7,110,42",false
"23,53,104,27,1","85,75,11,31,86",true
"110,113,135,67,86","53,96,64,138,10",true
"128,138,48,7,39","93,105,69,92,123",true
"37,35,74,71,92","14,41,70,55,126",true
"53,1,123,2,120","48,101,104,36,55",false
"54,96,138,99,71","21,42,1,20,36",true
"84,9,114,50,28","30,100,76,75,8",false
"44,97,101,79,50","91,54,52,74,11",false
"14,104,36,7,41","54,26,74,30,96",true
"39,93,53,98,121","7,77,72,51,50",true
"9,54,113,28,37","47,72,6,50,26",true
"121,15,18,2,85","40,14,42,46,99",false
"72,44,135,75,28","7,68,1,41,42",false
"20,28,86,44,26","88,12,53,14,45",false
"39,41,99,87,102","22,88,104,31,32",false
"137,36,14,46,72","75,96,101,86,70",false
"2,30,29,93,39","28,20,14,74,70",true
"67,88,71,29,5","99,64,76,8,38",false
"49,25,9,50,46","75,42,10,40,84",true
"37,73,75,101,36","26,47,102,1,22",false
"86,112,81,71,138","30,57,96,8,120",false
"29,51,109,42,48","44,30,26,28,21",false
"15,62,72,40,30","21,36,63,19,137",false
"45,77,102,53,43","47,72,14,119,40",true
"88,15,63,40,2","30,19,8,13,86",true
"36,35,11,9,71","42,62,39,29,22",true
"35,2,14,40,6","21,29,113,95,71",false
"85,68,74,57,81","64,62,6,25,29",false
"27,104,114,25,21","68,30,56,44,60",false
"5,56,32,20,28","104,31,12,30,35",false
"30,44,121,7,136","72,53,14,27,88",false
"96,6,88,35,50","48,34,81,71,84",false
"31,42,75,93,28","48,27,102,26,14",true
"2,41,91,123,11","88,44,30,53,67",false
"2,67,71,35,121","9,48,10,77,27",true
"119,6,83,27,49","42,33,8,74,14",true
"27,45,34,41,30","86,7,75,67,80",true
"21,5,78,1,84","102,86,30,126,48",true
"64,101,67,29,105","42,32,47,22,26",true
"71,102,64,34,63","75,2,50,48,86",false
"52,42,53,4,7","20,13,81,28,1",true
"43,71,28,89,37","48,81,56,102,30",false
"32,67,138,53,59","14,41,28,23,20",true
"64,30,44,7,59","80,22,62,67,2",false
"14,36,114,86,104","71,102,26,64,41",true
"64,15,100,56,70","99,63,136,27,74",true
"12,71,37,97,75","35,2,68,8,123",true
"105,14,86,104,12","27,64,28,43,114",true
"97,19,6,75,64","88,14,35,37,23",false
"70,13,60,31,26","53,14,23,36,22",false
"13,53,6,7,70","60,36,63,32,14",true
"93,9,104,72,80","63,28,119,15,16",true
"14,73,99,16,56","17,30,84,63,71",false
"135,101,35,87,138","28,120,74,25,4",true
"31,29,21,35,93","19,104,14,8,62",true
"41,89,2,30,36","48,15,104,128,84",false
"30,64,81,47,42","88,99,83,6,37",true
"1,62,23,58,37","14,93,68,36,59",true
"95,71,47,23,62","96,9,39,26,67",true
"53,54,34,26,59","36,5,67,75,71",false
"2,93,39,53,30","101,68,67,28,36",false
"102,23,43,14,48","42,80,64,36,29",true
"121,114,104,21,50","88,97,101,10,2",false
"82,74,41,44,45","11,126,38,21,95",true
"42,7,105,36,54","11,74,70,100,8",false
"64,14,11,62,7","137,50,35,86,41",false
"53,85,34,62,1","23,87,18,110,25",true
"7,27,18,17,59","30,88,93,65,85",true
"97,1,105,53,25","66,42,80,26,8",false
"74,64,41,31,73","8,59,62,35,28",false
"137,30,9,70,14","53,7,85,41,65",false
"138,35,88,8,25","67,39,51,42,84",false
"14,45,56,44,5","36,53,32,61,79",true
"46,26,56,42,14","121,22,110,99,63",true
"75,63,60,16,43","20,22,46,104,1",false
"30,23,22,6,100","47,67,28,83,72",true
"63,51,121,13,19","11,48,28,50,100",false
"35,70,76,44,110","26,106,64,104,49",false
"14,18,25,64,99","30,12,7,31,39",false
"123,2,119,11,67","53,88,18,110,92",true
"31,58,45,136,8","47,72,104,27,36",false
"91,120,21,64,81","18,23,60,74,30",true
"45,62,50,12,96","36,81,84,87,6",false
"34,27,20,42,12","44,86,30,39,7",false
"23,75,18,4,10","36,8,128,105,135",false
"53,67,42,75,28","30,70,17,7,137",true
"20,42,98,86,56","5,78,101,138,76",false
"54,41,20,74,119","27,44,123,23,114",true
"48,128,88,23,83","98,41,47,71,84",false
"80,20,35,69,106","40,32,98,25,101",false
"97,98,138,5,28","84,96,64,75,93",false
"135,67,83,36,121","35,3,44,20,28",false
"77,64,45,11,41","47,114,101,42,16",true
"64,48,37,42,39","101,29,41,71,53",false
"12,57,88,50,74","137,90,53,109,7",false
"80,94,71,50,85","28,15,26,111,72",false
"47,8,25,71,90","14,88,6,36,7",false
"28,4,63,30,72","71,42,120,75,137",true
"10,47,72,20,28","53,104,59,8,30",false
"42,27,76,35,41","31,1,33,129,21",false
"85,29,86,36,8","71,20,35,9,93",false
"123,36,84,76,67","64,114,45,104,28",true
"14,21,40,47,51","25,18,22,80,104",false
"74,44,99,104,5","72,112,123,12,113",false
"12,26,102,1,23","64,75,96,104,5",false
"14,22,67,88,71","138,26,40,126,36",true
"84,28,121,76,67","83,70,25,32,56",false
"28,11,23,99,31","41,57,55,63,18",false
"6,64,121,138,104","42,49,101,76,93",true
"5,16,86,84,41","36,30,81,3,54",false
"88,71,11,75,54","69,13,111,113,95",false
"28,35,41,62,14","31,93,85,44,49",true
"121,39,53,81,44","20,67,76,83,16",false
